ID,NCS_fs1,NCS_fs2,NCS_fs3,PHY_mpb,OGM_om_sed_frac,MAC_ruppia,MAG_ulva_a_ben,dummy
20243,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20244,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20245,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20246,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20247,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20248,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20249,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20250,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20251,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20252,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20253,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20254,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20255,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20256,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20257,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20258,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20259,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20260,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20261,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20262,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20263,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20264,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20265,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20266,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20267,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20268,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20269,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20270,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20271,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20272,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20273,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20274,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20275,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20276,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20277,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20278,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20279,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20280,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20281,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20282,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20283,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20284,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20285,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20286,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20287,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20288,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20289,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20290,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20291,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20292,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20293,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20294,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20295,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20296,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20297,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20298,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20299,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20300,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20301,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20302,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20303,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20304,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20305,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20306,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20307,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20308,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20309,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20310,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20311,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20312,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20313,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20314,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20315,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20316,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20317,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20318,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20319,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20320,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20321,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20322,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20323,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20324,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20325,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20326,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20327,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20328,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20329,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20330,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20331,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20332,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20333,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20334,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20335,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20336,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20337,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20338,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20339,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20340,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20341,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20342,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20343,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20344,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20345,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20346,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20347,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20348,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20349,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20350,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20351,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20352,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20353,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20354,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20355,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20356,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20357,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20358,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20359,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20360,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20361,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20362,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20363,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20364,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20365,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20366,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20367,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20368,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20369,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20370,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20371,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20372,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20373,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20374,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20375,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20376,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20377,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20378,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20379,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20380,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20381,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20382,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20383,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20384,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20385,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20386,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20387,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20388,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20389,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20390,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20391,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20392,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20393,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20394,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20395,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20396,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20397,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20398,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20399,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20400,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20401,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20402,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20403,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20404,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20405,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20406,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20407,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20408,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20409,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20410,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20411,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20412,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20413,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20414,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20415,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20416,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20417,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20418,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20419,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20420,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20421,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20422,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20423,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20424,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20425,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20426,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20427,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20428,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20429,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20430,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20431,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20432,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20433,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20434,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20435,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20436,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20437,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20438,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20439,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20440,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20441,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20442,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20443,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20444,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20445,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20446,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20447,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20448,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20449,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20450,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20451,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20452,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20453,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20454,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20455,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20456,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20457,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20458,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20459,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20460,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20461,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20462,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20463,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20464,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20465,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20466,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20467,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20468,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20469,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20470,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20471,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20472,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20473,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20474,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20475,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20476,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20477,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20478,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20479,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20480,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20481,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20482,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20483,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20484,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20485,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20486,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20487,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20488,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20489,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20490,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20491,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20492,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20493,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20494,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20495,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20496,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20497,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20498,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20499,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20500,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20501,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20502,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20503,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20504,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20505,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20506,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20507,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20508,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20509,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20510,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20511,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20512,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20513,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20514,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20515,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20516,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20517,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20518,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20519,0.3940,0.0720,0.5350,13.8889,0.0236,1523.1169,744.5221,0.0024
20520,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20521,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20522,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20523,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20524,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20525,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20526,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20527,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20528,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20529,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20530,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20531,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20532,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20533,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20534,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20535,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20536,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20537,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20538,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20539,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20540,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20541,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20542,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20543,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20544,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20545,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20546,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20547,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20548,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20549,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20550,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20551,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20552,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
20553,0.0900,0.0100,0.9000,17.3611,0.0054,1503.7495,2309.9175,0.0005
